Datetime_Cleaned,Solar_Wind_Speed_kms,Proton_Density_cm3,Kp_Index,Water_Height_Meters,Earthquake_Magnitude,Seismic_Depth_km,Starlink_Satellites_Destroyed,Radar_Signal_Loss_dB,GPS_Position_Error_Meters,Scaled_Solar_Speed,Scaled_Radar_Loss
2003-12-03 01:00:00,346.7,2.5,1,1.27,0.0,0.0,0,1.43,1.79,0.12591177492184788,0.018960244648318043
2003-12-03 02:00:00,363.5,2.9,1,0.62,0.0,0.0,0,1.45,1.83,0.15508857242097954,0.019367991845056064
2003-12-03 03:00:00,368.2,1.2,0,0.08,0.0,0.0,0,0.56,1.84,0.16325112886418897,0.0012232415902140685
2003-12-03 04:00:00,385.6,3.0,1,-0.34,0.0,0.0,0,1.45,1.87,0.19346995484543253,0.019367991845056064
2003-12-03 05:00:00,370.7,3.0,1,-0.35,0.0,0.0,0,1.45,1.84,0.16759291420632166,0.019367991845056064
2003-12-03 06:00:00,374.0,0.5,0,-0.3,0.0,0.0,0,0.53,1.85,0.17332407085793683,0.0006116207951070343
2003-12-03 07:00:00,338.2,6.8,3,0.15,0.0,0.0,0,3.24,1.78,0.11114970475859674,0.05586136595310908
2003-12-03 08:00:00,396.1,3.1,1,0.83,0.0,0.0,0,1.46,1.89,0.2117054532823898,0.019571865443425075
2003-12-03 09:00:00,366.3,3.6,1,1.31,0.0,0.0,0,1.48,1.83,0.15995137200416817,0.0199796126401631
2003-12-03 10:00:00,392.1,2.8,1,1.85,0.0,0.0,0,1.44,1.88,0.2047585967349775,0.019164118246687054
2003-12-03 11:00:00,340.4,7.4,3,1.97,0.0,0.0,0,3.27,1.78,0.11497047585967349,0.05647298674821611
2003-12-03 12:00:00,334.2,1.4,0,1.86,0.0,0.0,0,0.57,1.77,0.10420284821118445,0.0014271151885830776
2003-12-03 13:00:00,374.3,4.4,2,1.47,0.0,0.0,0,2.32,1.85,0.17384508509899277,0.03710499490316004
2003-12-03 14:00:00,368.9,5.2,2,0.97,0.0,0.0,0,2.36,1.84,0.1644668287599861,0.037920489296636085
2003-12-03 15:00:00,346.7,4.8,2,0.33,0.0,0.0,0,2.34,1.79,0.12591177492184788,0.037512742099898064
2003-12-03 16:00:00,403.3,1.0,0,-0.12,0.0,0.0,0,0.55,1.91,0.22420979506773192,0.001019367991845057
2003-12-03 17:00:00,353.0,2.1,1,-0.45,0.0,0.0,0,1.41,1.81,0.13685307398402227,0.01855249745158002
2003-12-03 18:00:00,353.2,3.0,1,-0.34,0.0,0.0,0,1.45,1.81,0.13720041681139286,0.019367991845056064
2003-12-03 19:00:00,378.3,1.8,0,0.03,0.0,0.0,0,0.59,1.86,0.18079194164640505,0.0018348623853211004
2003-12-03 20:00:00,326.0,4.2,2,0.57,0.0,0.0,0,2.31,1.75,0.08996179228898926,0.036901121304791035
2003-12-03 21:00:00,319.1,6.1,3,1.16,0.0,0.0,0,3.21,1.74,0.07797846474470309,0.05524974515800204
2003-12-03 22:00:00,357.3,2.9,1,1.65,0.0,0.0,0,1.45,1.81,0.1443209447724905,0.019367991845056064
2003-12-03 23:00:00,345.5,5.0,2,2.02,0.0,0.0,0,2.35,1.79,0.1238277179576242,0.03771661569826708
2003-12-04 00:00:00,365.0,3.6,1,1.94,0.0,0.0,0,1.48,1.83,0.15769364362625915,0.0199796126401631
2003-12-04 01:00:00,391.0,3.5,1,1.74,0.0,0.0,0,1.48,1.88,0.20284821118443908,0.0199796126401631
2003-12-04 02:00:00,394.8,5.6,2,1.14,0.0,0.0,0,2.38,1.89,0.20944772490448077,0.03832823649337411
2003-12-04 03:00:00,366.8,1.9,0,0.58,0.0,0.0,0,0.59,1.83,0.1608197290725947,0.0018348623853211004
2003-12-04 04:00:00,365.8,1.0,0,0.09,0.0,0.0,0,0.55,1.83,0.15908301493574162,0.001019367991845057
2003-12-04 05:00:00,383.5,1.9,0,-0.26,0.0,0.0,0,0.59,1.87,0.189822855158041,0.0018348623853211004
2003-12-04 06:00:00,379.3,4.1,2,-0.29,0.0,0.0,0,2.31,1.86,0.18252865578325814,0.036901121304791035
2003-12-04 07:00:00,391.9,4.6,2,-0.07,0.0,0.0,0,2.33,1.88,0.2044112539076068,0.037308868501529056
2003-12-04 08:00:00,360.1,5.3,2,0.36,0.0,0.0,0,2.37,1.82,0.14918374435567913,0.0381243628950051
2003-12-04 09:00:00,361.4,3.9,1,1.04,0.0,0.0,0,1.5,1.82,0.15144147273358805,0.020387359836901122
2003-12-04 10:00:00,372.7,2.6,1,1.57,0.0,0.0,0,1.43,1.85,0.1710663424800278,0.018960244648318043
2003-12-04 11:00:00,334.7,2.7,1,1.92,0.0,0.0,0,1.44,1.77,0.10507120527961099,0.019164118246687054
2003-12-04 12:00:00,346.6,4.1,2,2.15,0.0,0.0,0,2.31,1.79,0.1257381035081626,0.036901121304791035
2003-12-04 13:00:00,361.3,3.0,1,1.88,0.0,0.0,0,1.45,1.82,0.1512678013199028,0.019367991845056064
2003-12-04 14:00:00,375.0,3.8,1,1.37,0.0,0.0,0,1.49,1.85,0.1750607849947899,0.02018348623853211
2003-12-04 15:00:00,337.4,3.5,1,0.86,0.0,0.0,0,1.48,1.77,0.10976033344911426,0.0199796126401631
2003-12-04 16:00:00,364.6,2.4,1,0.27,0.0,0.0,0,1.42,1.83,0.15699895797151797,0.018756371049949032
2003-12-04 17:00:00,357.0,1.8,0,-0.19,0.0,0.0,0,0.59,1.81,0.14379993053143456,0.0018348623853211004
2003-12-04 18:00:00,357.8,1.3,0,-0.35,0.0,0.0,0,0.56,1.82,0.14518930184091702,0.0012232415902140685
2003-12-04 19:00:00,382.4,2.0,1,-0.17,0.0,0.0,0,1.4,1.86,0.1879124696075026,0.018348623853211007
2003-12-04 20:00:00,373.9,4.4,2,0.18,0.0,0.0,0,2.32,1.85,0.17315039944425148,0.03710499490316004
2003-12-04 21:00:00,353.9,4.4,2,0.79,0.0,0.0,0,2.32,1.81,0.13841611670718998,0.03710499490316004
2003-12-04 22:00:00,381.6,5.1,2,1.45,0.0,0.0,0,2.35,1.86,0.18652309829802022,0.03771661569826708
2003-12-04 23:00:00,366.9,6.2,3,1.85,0.0,0.0,0,3.21,1.83,0.16099340048627994,0.05524974515800204
2003-12-05 00:00:00,388.7,3.7,1,2.1,0.0,0.0,0,1.49,1.88,0.198853768669677,0.02018348623853211
2003-12-05 01:00:00,388.2,7.6,3,1.95,0.0,0.0,0,3.28,1.88,0.19798541160125044,0.05667686034658512
2003-12-05 02:00:00,361.3,12.5,4,1.67,0.0,0.0,0,11.12,4.62,0.1512678013199028,0.2165137614678899
2003-12-05 03:00:00,373.1,4.4,2,1.14,0.0,0.0,0,2.32,1.85,0.1717610281347691,0.03710499490316004
2003-12-05 04:00:00,361.6,2.6,1,0.45,0.0,0.0,0,1.43,1.82,0.15178881556095875,0.018960244648318043
2003-12-05 05:00:00,359.0,1.8,0,0.06,0.0,0.0,0,0.59,1.82,0.1472733588051407,0.0018348623853211004
2003-12-05 06:00:00,387.7,6.2,3,-0.21,0.0,0.0,0,3.21,1.88,0.1971170545328239,0.05524974515800204
2003-12-05 07:00:00,361.6,2.0,1,-0.25,0.0,0.0,0,1.4,1.82,0.15178881556095875,0.018348623853211007
2003-12-05 08:00:00,369.3,6.2,3,0.06,0.0,0.0,0,3.21,1.84,0.1651615144147274,0.05524974515800204
2003-12-05 09:00:00,368.0,0.4,0,0.61,0.0,0.0,0,0.52,1.84,0.16290378603681838,0.0004077471967380228
2003-12-05 10:00:00,334.1,1.5,0,1.19,0.0,0.0,0,0.57,1.77,0.10402917679749919,0.0014271151885830776
2003-12-05 11:00:00,351.3,1.8,0,1.75,0.0,0.0,0,0.59,1.8,0.13390065995137204,0.0018348623853211004
2003-12-05 12:00:00,370.5,9.0,4,2.04,0.0,0.0,0,10.95,4.64,0.16724557137895105,0.2130479102956167
2003-12-05 13:00:00,415.8,4.8,2,2.09,0.0,0.0,0,2.34,1.93,0.24591872177839533,0.037512742099898064
2003-12-05 14:00:00,305.4,6.0,2,1.89,0.0,0.0,0,2.4,1.71,0.05418548106981589,0.03873598369011213
2003-12-05 15:00:00,318.8,1.8,0,1.35,0.0,0.0,0,0.59,1.74,0.07745745050364715,0.0018348623853211004
2003-12-05 16:00:00,372.3,1.1,0,0.8,0.0,0.0,0,0.56,1.84,0.1703716568252866,0.0012232415902140685
2003-12-05 17:00:00,350.0,2.4,1,0.27,0.0,0.0,0,1.42,1.8,0.13164293157346305,0.018756371049949032
2003-12-05 18:00:00,355.4,4.2,2,-0.13,0.0,0.0,0,2.31,1.81,0.1410211879124696,0.036901121304791035
2003-12-05 19:00:00,347.7,2.7,1,-0.29,0.0,0.0,0,1.44,1.8,0.12764848905870094,0.019164118246687054
2003-12-05 20:00:00,364.0,3.5,1,-0.05,0.0,0.0,0,1.48,1.83,0.15595692948940607,0.0199796126401631
2003-12-05 21:00:00,342.0,4.1,2,0.39,0.0,0.0,0,2.31,1.78,0.11774921847863845,0.036901121304791035
2003-12-05 22:00:00,366.3,2.6,1,0.94,0.0,0.0,0,1.43,1.83,0.15995137200416817,0.018960244648318043
2003-12-05 23:00:00,385.8,3.8,1,1.47,0.0,0.0,0,1.49,1.87,0.19381729767280312,0.02018348623853211
2003-12-06 00:00:00,378.8,2.2,1,1.91,0.0,0.0,0,1.41,1.86,0.18166029871483158,0.01855249745158002
2003-12-06 01:00:00,362.8,4.1,2,2.16,0.0,0.0,0,2.31,1.83,0.15387287252518242,0.036901121304791035
2003-12-06 02:00:00,339.9,4.2,2,2.1,0.0,0.0,0,2.31,1.78,0.11410211879124695,0.036901121304791035
2003-12-06 03:00:00,378.3,6.9,3,1.62,0.0,0.0,0,3.25,1.86,0.18079194164640505,0.05606523955147809
2003-12-06 04:00:00,390.5,0.7,0,1.05,0.0,0.0,0,0.54,1.88,0.20197985411601255,0.0008154943934760456
2003-12-06 05:00:00,340.7,0.9,0,0.48,0.0,0.0,0,0.55,1.78,0.11549149010072943,0.001019367991845057
2003-12-06 06:00:00,344.0,1.8,0,-0.0,0.0,0.0,0,0.59,1.79,0.12122264675234459,0.0018348623853211004
2003-12-06 07:00:00,361.4,1.6,0,-0.23,0.0,0.0,0,0.58,1.82,0.15144147273358805,0.0016309887869520889
2003-12-06 08:00:00,371.5,3.0,1,-0.17,0.0,0.0,0,1.45,1.84,0.16898228551580413,0.019367991845056064
2003-12-06 09:00:00,421.9,4.6,2,0.17,0.0,0.0,0,2.33,1.94,0.25651267801319905,0.037308868501529056
2003-12-06 10:00:00,347.1,5.7,2,0.77,0.0,0.0,0,2.39,1.79,0.12660646057658917,0.03853211009174312
2003-12-06 11:00:00,375.8,1.1,0,1.3,0.0,0.0,0,0.56,1.85,0.17645015630427238,0.0012232415902140685
2003-12-06 12:00:00,400.0,1.5,0,1.88,0.0,0.0,0,0.57,1.9,0.21847863841611675,0.0014271151885830776
2003-12-06 13:00:00,332.3,2.8,1,2.1,0.0,0.0,0,1.44,1.76,0.10090309135116364,0.019164118246687054
2003-12-06 14:00:00,380.5,3.9,1,2.11,0.0,0.0,0,1.5,1.86,0.1846127127474818,0.020387359836901122
2003-12-06 15:00:00,377.2,4.9,2,1.86,0.0,0.0,0,2.35,1.85,0.17888155609586665,0.03771661569826708
2003-12-06 16:00:00,360.9,1.3,0,1.32,0.0,0.0,0,0.56,1.82,0.15057311566516152,0.0012232415902140685
2003-12-06 17:00:00,365.8,3.7,1,0.74,0.0,0.0,0,1.49,1.83,0.15908301493574162,0.02018348623853211
2003-12-06 18:00:00,351.2,6.2,3,0.26,0.0,0.0,0,3.21,1.8,0.13372698853768672,0.05524974515800204
2003-12-06 19:00:00,376.7,2.1,1,-0.07,0.0,0.0,0,1.41,1.85,0.1780131990274401,0.01855249745158002
2003-12-06 20:00:00,375.5,2.6,1,-0.24,0.0,0.0,0,1.43,1.85,0.17592914206321641,0.018960244648318043
2003-12-06 21:00:00,363.5,2.5,1,-0.03,0.0,0.0,0,1.43,1.83,0.15508857242097954,0.018960244648318043
2003-12-06 22:00:00,384.4,2.5,1,0.52,0.0,0.0,0,1.43,1.87,0.19138589788120874,0.018960244648318043
2003-12-06 23:00:00,360.5,1.2,0,1.06,0.0,0.0,0,0.56,1.82,0.1498784300104203,0.0012232415902140685
2003-12-07 00:00:00,359.7,1.9,0,1.66,0.0,0.0,0,0.59,1.82,0.14848905870093784,0.0018348623853211004
2003-12-07 01:00:00,389.1,5.5,2,2.07,0.0,0.0,0,2.38,1.88,0.19954845432441828,0.03832823649337411
2003-12-07 02:00:00,392.8,1.5,0,2.2,0.0,0.0,0,0.57,1.89,0.20597429663077463,0.0014271151885830776
2003-12-07 03:00:00,337.3,1.7,0,2.01,0.0,0.0,0,0.58,1.77,0.10958666203542902,0.0016309887869520889
2003-12-07 04:00:00,403.1,3.7,1,1.55,0.0,0.0,0,1.49,1.91,0.2238624522403613,0.02018348623853211
2003-12-07 05:00:00,398.1,1.4,0,1.04,0.0,0.0,0,0.57,1.9,0.21517888155609594,0.0014271151885830776
2003-12-07 06:00:00,391.4,1.9,0,0.34,0.0,0.0,0,0.59,1.88,0.20354289683918025,0.0018348623853211004
2003-12-07 07:00:00,368.6,4.8,2,-0.03,0.0,0.0,0,2.34,1.84,0.16394581451893026,0.037512742099898064
2003-12-07 08:00:00,369.4,6.0,3,-0.23,0.0,0.0,0,3.2,1.84,0.16533518582841264,0.05504587155963304
2003-12-07 09:00:00,341.7,5.6,2,-0.05,0.0,0.0,0,2.38,1.78,0.1172282042375825,0.03832823649337411
2003-12-07 10:00:00,350.5,1.7,0,0.27,0.0,0.0,0,0.58,1.8,0.13251128864188957,0.0016309887869520889
2003-12-07 11:00:00,327.5,4.0,1,0.88,0.0,0.0,0,1.5,1.76,0.09256686349426888,0.020387359836901122
2003-12-07 12:00:00,377.0,3.3,1,1.47,0.0,0.0,0,1.47,1.85,0.17853421326849603,0.01977573904179409
2003-12-07 13:00:00,350.8,1.2,0,1.94,0.0,0.0,0,0.56,1.8,0.1330323028829455,0.0012232415902140685
2003-12-07 14:00:00,337.6,3.6,1,2.13,0.0,0.0,0,1.48,1.78,0.11010767627648496,0.0199796126401631
2003-12-07 15:00:00,373.9,3.4,1,2.09,0.0,0.0,0,1.47,1.85,0.17315039944425148,0.01977573904179409
2003-12-07 16:00:00,355.3,3.1,1,1.73,0.0,0.0,0,1.46,1.81,0.14084751649878435,0.019571865443425075
2003-12-07 17:00:00,346.1,5.2,2,1.2,0.0,0.0,0,2.36,1.79,0.12486974643973608,0.037920489296636085
2003-12-07 18:00:00,376.5,2.1,1,0.67,0.0,0.0,0,1.41,1.85,0.1776658562000695,0.01855249745158002
2003-12-07 19:00:00,367.0,5.8,2,0.12,0.0,0.0,0,2.39,1.83,0.1611670718999653,0.03853211009174312
2003-12-07 20:00:00,368.2,3.4,1,-0.23,0.0,0.0,0,1.47,1.84,0.16325112886418897,0.01977573904179409
2003-12-07 21:00:00,384.1,1.1,0,-0.17,0.0,0.0,0,0.56,1.87,0.19086488364015292,0.0012232415902140685
2003-12-07 22:00:00,390.3,2.2,1,0.15,0.0,0.0,0,1.41,1.88,0.20163251128864196,0.01855249745158002
2003-12-07 23:00:00,380.5,2.0,0,0.6,0.0,0.0,0,0.6,1.86,0.1846127127474818,0.002038735983690112
2003-12-08 00:00:00,309.9,1.9,0,1.25,0.0,0.0,0,0.59,1.72,0.06200069468565473,0.0018348623853211004
2003-12-08 01:00:00,356.8,2.3,1,1.79,0.0,0.0,0,1.42,1.81,0.14345258770406397,0.018756371049949032
2003-12-08 02:00:00,411.9,2.0,0,2.09,0.0,0.0,0,0.6,1.92,0.23914553664466828,0.002038735983690112
2003-12-08 03:00:00,343.7,3.7,1,2.2,0.0,0.0,0,1.49,1.79,0.12070163251128865,0.02018348623853211
2003-12-08 04:00:00,332.0,5.7,2,2.03,0.0,0.0,0,2.39,1.76,0.1003820771101077,0.03853211009174312
2003-12-08 05:00:00,383.4,2.0,1,1.43,0.0,0.0,0,1.4,1.87,0.1896491837443557,0.018348623853211007
2003-12-08 06:00:00,349.8,2.5,1,0.82,0.0,0.0,0,1.43,1.8,0.13129558874609246,0.018960244648318043
2003-12-08 07:00:00,343.2,4.3,2,0.21,0.0,0.0,0,2.31,1.79,0.11983327544286211,0.036901121304791035
2003-12-08 08:00:00,356.5,5.9,2,-0.04,0.0,0.0,0,2.4,1.81,0.14293157346300803,0.03873598369011213
2003-12-08 09:00:00,330.1,1.9,0,-0.21,0.0,0.0,0,0.59,1.76,0.09708232025008691,0.0018348623853211004
2003-12-08 10:00:00,344.0,2.0,0,-0.01,0.0,0.0,0,0.6,1.79,0.12122264675234459,0.002038735983690112
2003-12-08 11:00:00,361.6,1.3,0,0.48,0.0,0.0,0,0.56,1.82,0.15178881556095875,0.0012232415902140685
2003-12-08 12:00:00,351.6,2.1,1,1.04,0.0,0.0,0,1.41,1.8,0.134421674192428,0.01855249745158002
2003-12-08 13:00:00,358.3,0.7,0,1.59,0.0,0.0,0,0.54,1.82,0.14605765890934358,0.0008154943934760456
2003-12-08 14:00:00,354.7,3.1,1,2.04,0.0,0.0,0,1.46,1.81,0.13980548801667247,0.019571865443425075
2003-12-08 15:00:00,392.7,3.0,1,2.19,0.0,0.0,0,1.45,1.89,0.20580062521708928,0.019367991845056064
2003-12-08 16:00:00,377.2,4.6,2,2.07,0.0,0.0,0,2.33,1.85,0.17888155609586665,0.037308868501529056
2003-12-08 17:00:00,390.1,3.7,1,1.67,0.0,0.0,0,1.49,1.88,0.20128516846127134,0.02018348623853211
2003-12-08 18:00:00,364.9,2.1,1,1.16,0.0,0.0,0,1.41,1.83,0.1575199722125738,0.01855249745158002
2003-12-08 19:00:00,339.3,0.8,0,0.53,0.0,0.0,0,0.54,1.78,0.11306009030913516,0.0008154943934760456
2003-12-08 20:00:00,331.7,0.6,0,0.13,0.0,0.0,0,0.53,1.76,0.09986106286905176,0.0006116207951070343
2003-12-08 21:00:00,389.3,9.5,4,-0.16,0.0,0.0,0,10.97,4.68,0.19989579715178887,0.21345565749235476
2003-12-08 22:00:00,339.7,1.7,0,-0.15,0.0,0.0,0,0.58,1.78,0.11375477596387636,0.0016309887869520889
2003-12-08 23:00:00,349.2,7.3,3,0.24,0.0,0.0,0,3.27,1.8,0.13025356026398055,0.05647298674821611
2003-12-09 00:00:00,311.7,4.2,2,0.77,0.0,0.0,0,2.31,1.72,0.06512678013199028,0.036901121304791035
2003-12-09 01:00:00,346.1,2.8,1,1.36,0.0,0.0,0,1.44,1.79,0.12486974643973608,0.019164118246687054
2003-12-09 02:00:00,339.4,3.0,1,1.87,0.0,0.0,0,1.45,1.78,0.11323376172282042,0.019367991845056064
2003-12-09 03:00:00,362.4,6.1,3,2.19,0.0,0.0,0,3.21,1.82,0.15317818687044113,0.05524974515800204
2003-12-09 04:00:00,351.9,1.2,0,2.19,0.0,0.0,0,0.56,1.8,0.13494268843348384,0.0012232415902140685
2003-12-09 05:00:00,374.6,4.3,2,1.77,0.0,0.0,0,2.31,1.85,0.1743660993400487,0.036901121304791035
2003-12-09 06:00:00,330.4,2.1,1,1.33,0.0,0.0,0,1.41,1.76,0.09760333449114275,0.01855249745158002
2003-12-09 07:00:00,361.9,6.8,3,0.7,0.0,0.0,0,3.24,1.82,0.15230982980201457,0.05586136595310908
2003-12-09 08:00:00,337.0,5.5,2,0.24,0.0,0.0,0,2.38,1.77,0.10906564779437307,0.03832823649337411
2003-12-09 09:00:00,377.0,3.2,1,-0.16,0.0,0.0,0,1.46,1.85,0.17853421326849603,0.019571865443425075
2003-12-09 10:00:00,366.3,2.7,1,-0.2,0.0,0.0,0,1.44,1.83,0.15995137200416817,0.019164118246687054
2003-12-09 11:00:00,315.9,1.3,0,-0.0,0.0,0.0,0,0.56,1.73,0.07242097950677318,0.0012232415902140685
2003-12-09 12:00:00,357.5,9.1,4,0.44,0.0,0.0,0,10.96,4.62,0.14466828759986108,0.21325178389398575
2003-12-09 13:00:00,349.4,2.3,1,1.04,0.0,0.0,0,1.42,1.8,0.13060090309135117,0.018756371049949032
2003-12-09 14:00:00,421.0,3.0,1,1.69,0.0,0.0,0,1.45,1.94,0.2549496352900313,0.019367991845056064
2003-12-09 15:00:00,394.9,3.4,1,2.06,0.0,0.0,0,1.47,1.89,0.20962139631816604,0.01977573904179409
2003-12-09 16:00:00,375.2,1.2,0,2.16,0.0,0.0,0,0.56,1.85,0.17540812782216048,0.0012232415902140685
2003-12-09 17:00:00,357.8,1.6,0,2.05,0.0,0.0,0,0.58,1.82,0.14518930184091702,0.0016309887869520889
2003-12-09 18:00:00,358.6,7.5,3,1.52,0.0,0.0,0,3.28,1.82,0.14657867315039952,0.05667686034658512
2003-12-09 19:00:00,351.4,1.7,0,0.99,0.0,0.0,0,0.58,1.8,0.1340743313650573,0.0016309887869520889
2003-12-09 20:00:00,373.2,4.9,2,0.45,0.0,0.0,0,2.35,1.85,0.17193469954845433,0.03771661569826708
2003-12-09 21:00:00,359.2,4.9,2,-0.04,0.0,0.0,0,2.35,1.82,0.14762070163251131,0.03771661569826708
2003-12-09 22:00:00,360.6,1.6,0,-0.21,0.0,0.0,0,0.58,1.82,0.15005210142410566,0.0016309887869520889
2003-12-09 23:00:00,361.2,3.7,1,-0.07,0.0,0.0,0,1.49,1.82,0.15109412990621746,0.02018348623853211
2003-12-10 00:00:00,321.9,2.1,1,0.36,0.0,0.0,0,1.41,1.74,0.08284126432789161,0.01855249745158002
2003-12-10 01:00:00,379.1,2.9,1,0.87,0.0,0.0,0,1.45,1.86,0.18218131295588755,0.019367991845056064
2003-12-10 02:00:00,328.7,2.2,1,1.5,0.0,0.0,0,1.41,1.76,0.09465092045849254,0.01855249745158002
2003-12-10 03:00:00,357.7,0.5,0,1.91,0.0,0.0,0,0.53,1.82,0.1450156304272317,0.0006116207951070343
2003-12-10 04:00:00,372.0,0.8,0,2.1,0.0,0.0,0,0.54,1.84,0.16985064258423066,0.0008154943934760456
2003-12-10 05:00:00,347.6,3.9,1,2.11,0.0,0.0,0,1.5,1.8,0.1274748176450157,0.020387359836901122
2003-12-10 06:00:00,357.2,4.5,2,1.81,0.0,0.0,0,2.33,1.81,0.14414727335880514,0.037308868501529056
2003-12-10 07:00:00,422.5,3.4,1,1.24,0.0,0.0,0,1.47,1.95,0.2575547064953109,0.01977573904179409
2003-12-10 08:00:00,382.1,1.7,0,0.57,0.0,0.0,0,0.58,1.86,0.18739145536644675,0.0016309887869520889
2003-12-10 09:00:00,327.5,2.0,0,0.06,0.0,0.0,0,0.6,1.76,0.09256686349426888,0.002038735983690112
2003-12-10 10:00:00,376.1,3.7,1,-0.16,0.0,0.0,0,1.49,1.85,0.17697117054532832,0.02018348623853211
2003-12-10 11:00:00,344.6,2.1,1,-0.22,0.0,0.0,0,1.41,1.79,0.12226467523445647,0.01855249745158002
2003-12-10 12:00:00,377.2,1.3,0,0.09,0.0,0.0,0,0.56,1.85,0.17888155609586665,0.0012232415902140685
2003-12-10 13:00:00,379.3,7.2,3,0.65,0.0,0.0,0,3.26,1.86,0.18252865578325814,0.056269113149847096
2003-12-10 14:00:00,366.0,1.8,0,1.2,0.0,0.0,0,0.59,1.83,0.15943035776311223,0.0018348623853211004
2003-12-10 15:00:00,374.2,2.5,1,1.83,0.0,0.0,0,1.43,1.85,0.17367141368530742,0.018960244648318043
2003-12-10 16:00:00,353.2,3.7,1,2.08,0.0,0.0,0,1.49,1.81,0.13720041681139286,0.02018348623853211
2003-12-10 17:00:00,350.0,2.3,1,2.11,0.0,0.0,0,1.42,1.8,0.13164293157346305,0.018756371049949032
2003-12-10 18:00:00,354.8,3.5,1,1.95,0.0,0.0,0,1.48,1.81,0.13997915943035782,0.0199796126401631
2003-12-10 19:00:00,371.1,6.2,3,1.37,0.0,0.0,0,3.21,1.84,0.16828759986106295,0.05524974515800204
2003-12-10 20:00:00,378.8,0.4,0,0.87,0.0,0.0,0,0.52,1.86,0.18166029871483158,0.0004077471967380228
2003-12-10 21:00:00,355.3,1.6,0,0.24,0.0,0.0,0,0.58,1.81,0.14084751649878435,0.0016309887869520889
2003-12-10 22:00:00,336.7,1.0,0,-0.13,0.0,0.0,0,0.55,1.77,0.10854463355331713,0.001019367991845057
2003-12-10 23:00:00,395.2,5.4,2,-0.31,0.0,0.0,0,2.37,1.89,0.21014241055922198,0.0381243628950051
2003-12-11 00:00:00,358.3,3.9,1,-0.06,0.0,0.0,0,1.5,1.82,0.14605765890934358,0.020387359836901122
2003-12-11 01:00:00,363.4,1.1,0,0.33,0.0,0.0,0,0.56,1.83,0.1549149010072942,0.0012232415902140685
2003-12-11 02:00:00,394.2,1.9,0,0.89,0.0,0.0,0,0.59,1.89,0.2084056964223689,0.0018348623853211004
2003-12-11 03:00:00,341.2,3.6,1,1.55,0.0,0.0,0,1.48,1.78,0.11635984716915597,0.0199796126401631
2003-12-11 04:00:00,408.2,5.5,2,1.99,0.0,0.0,0,2.38,1.92,0.23271969433831194,0.03832823649337411
2003-12-11 05:00:00,365.7,4.0,1,2.1,0.0,0.0,0,1.5,1.83,0.1589093435220563,0.020387359836901122
2003-12-11 06:00:00,377.9,7.4,3,1.98,0.0,0.0,0,3.27,1.86,0.18009725599166376,0.05647298674821611
2003-12-11 07:00:00,344.8,9.3,4,1.59,0.0,0.0,0,10.96,4.59,0.12261201806182707,0.21325178389398575
2003-12-11 08:00:00,352.7,5.0,2,0.97,0.0,0.0,0,2.35,1.81,0.1363320597429663,0.03771661569826708
2003-12-11 09:00:00,342.9,1.9,0,0.48,0.0,0.0,0,0.59,1.79,0.11931226120180617,0.0018348623853211004
2003-12-11 10:00:00,375.4,1.6,0,-0.04,0.0,0.0,0,0.58,1.85,0.1757554706495311,0.0016309887869520889
2003-12-11 11:00:00,354.7,2.6,1,-0.26,0.0,0.0,0,1.43,1.81,0.13980548801667247,0.018960244648318043
2003-12-11 12:00:00,390.5,4.3,2,-0.2,0.0,0.0,0,2.31,1.88,0.20197985411601255,0.036901121304791035
2003-12-11 13:00:00,412.9,0.9,0,0.07,0.0,0.0,0,0.55,1.93,0.24088225078152137,0.001019367991845057
2003-12-11 14:00:00,366.8,3.8,1,0.67,0.0,0.0,0,1.49,1.83,0.1608197290725947,0.02018348623853211
2003-12-11 15:00:00,389.5,1.0,0,1.3,0.0,0.0,0,0.55,1.88,0.20024313997915946,0.001019367991845057
2003-12-11 16:00:00,346.5,3.3,1,1.77,0.0,0.0,0,1.47,1.79,0.1255644320944773,0.01977573904179409
2003-12-11 17:00:00,361.4,3.0,1,2.07,0.0,0.0,0,1.45,1.82,0.15144147273358805,0.019367991845056064
2003-12-11 18:00:00,325.6,4.3,2,2.11,0.0,0.0,0,2.31,1.75,0.08926710663424807,0.036901121304791035
2003-12-11 19:00:00,398.5,4.5,2,1.71,0.0,0.0,0,2.33,1.9,0.21587356721083714,0.037308868501529056
2003-12-11 20:00:00,348.7,4.6,2,1.28,0.0,0.0,0,2.33,1.8,0.12938520319555402,0.037308868501529056
2003-12-11 21:00:00,330.3,0.8,0,0.63,0.0,0.0,0,0.54,1.76,0.0974296630774575,0.0008154943934760456
2003-12-11 22:00:00,359.2,1.9,0,0.21,0.0,0.0,0,0.59,1.82,0.14762070163251131,0.0018348623853211004
2003-12-11 23:00:00,348.9,2.9,1,-0.2,0.0,0.0,0,1.45,1.8,0.1297325460229246,0.019367991845056064
2003-12-12 00:00:00,364.8,4.5,2,-0.26,0.0,0.0,0,2.33,1.83,0.15734630079888856,0.037308868501529056
2003-12-12 01:00:00,373.5,0.8,0,-0.06,0.0,0.0,0,0.54,1.85,0.17245571378951027,0.0008154943934760456
2003-12-12 02:00:00,355.2,5.2,2,0.33,0.0,0.0,0,2.36,1.81,0.140673845085099,0.037920489296636085
